views,likes,comments,shares,author_verified,primary_hashtag,music_name,music_is_original,duration_sec,caption,upload_date,author_name,video_id
21500000,500800,1810,22800,False,toolstour,original sound,True,13,Wire twisting Tool drill attachment #toolstour #drillbit #electrician #tools#amazonfinds #homedep,2020-12-16,toolstour,6906741890503183621
63200,1829,371,44,False,,origineel geluid,True,10,Dubai here I come 😛.,2020-11-27,chloedrommel,6899784988095499522
80400,4929,505,29,False,fy,original sound,True,8,#fy,2020-11-09,naomihogendoorn,6893189880231283970
28700,4171,31,35,False,equestrian,Nightcore Forever She looks so perfect Newk82,True,15,Connected Equestrian girls Dancing into the weekend #equestrian #equestriangirls #horse #shelookssoperfectchallenge #americanapperal #reiner #horse,2020-11-27,connectedequestrian,6899791521470778625
38400,4220,44,29,False,voorjou,original sound,True,21,🍕 of 🍟 ? #voorjou #modelfood #foryou #fyp #model,2020-11-28,natasja.dragic,6900102046876208386
51300,2925,120,22,False,eritreanmusic,origineel geluid,True,15,Fishikta ameley❤️#eritreanmusic#habeshatiktok#eritreangirl#fyp#foryou#smile#habeshahousee#habeshazoom#gy#eritreatime,2020-10-31,nardosabrahale,6889831681469975810
50300,2598,66,8,False,weightlossprogress,original sound,True,11,Life’s rough sometimes but you just have to keep grinding. #weightlossprogress #weightlosstransformation #wlsjourney  #weightlossjournal #wls,2020-10-01,brecarperuns,6878794517391150337
102600,5858,98,74,False,,origineel geluid,True,10,,2020-10-01,vuilnisboertje,6878601415150062850
351500,27700,517,142,False,fyp,Remi Wolf - Photo ID,True,8,Nooit meer zorgen maken over het breken van mijn sokken#fyp #fashionhacks,2020-11-09,xiaoxue521,6893140398403816706
7200000,441200,4398,41900,False,,оригинальный звук,True,12,👻,2020-11-04,gazanmusic,6891212276406160641
251100,16600,76,398,False,greece,"The Banjo Beat, Pt. 1",False,5,Having the best time here #greece #voorjou #fyp #fitdutchies,2020-09-30,kateryna_fitlife,6878300825932860674
92000,4634,1,63,False,fypage,Legendary Strawberry Man,True,15,Altijd t zelfde gezeik #fypage #foryou #fyp #trucks #tiktoktruckers #50tonarmy😜,2020-12-09,rickvanthol,6904174259589958913
21600,2223,12,36,False,,original sound,True,10,දුඹුරුලමිස්සි & කූඹියො  සීගිරියේ යන අතරතුර ❤️@koobiyounlimited  @milanmaduhansa3 @nimanthaperera1 @shashikamalshan9,2020-10-05,jasithalakshan,6880080548086172929
18000,4147,1756,567,False,ahmad_star_1,original sound,True,11,#ahmad_star_1 #vs شو خترتو 🤔,2020-12-01,ahmad_stars_1,6901344153343364354
56800,1425,31,19,False,,I MADE THIS NOT CORY YALL ARE SLOW,True,7,Rot op met je bananenbrood en whipped coffee,2020-10-22,tessscholten,6886472762878151937
43700,6842,184,107,False,billieeilish,Lovely . Billie Eilish,True,45,"Reply to @ebbagirl_ Lots of requests for #billieeilish and I hadn't heard her music before... I'm hooked, thank you 🤍 #harp #cover #Lovely #fyp",2020-11-10,harpistkt,6893282758790008065
525900,63100,352,96,False,,Vragen aan mama,True,45,@jorgevanvliet,2020-12-17,jadeanna_,6907292013293505794
82700,4568,91,21,False,fyp,WITHOUT YOU,False,7,Antwoorden aan @eefje_kwz  even goed nadenken #fyp #foryou #fy #sandroscalia1999 #jokes,2020-12-05,sandro.officialnnl,6902733196811635969
340500,129200,2629,6902,False,kenma,Heart Of Glass,False,9,Reply to @lupsidash train ride with #kenma #haikyuu#haikyuuedit#anime#animeedit#livewallpaper#animelivewallpaper#livewallpaperanime,2020-12-07,reus.fx,6903508885970193666
316800,4012,93,24,False,verkeersagressie,origineel geluid,True,14,#verkeersagressie #verkeershufter #verkeer #cbr #fy #foryou #foryoupage #for #foryourpage,2020-12-15,hippeuutzutphen,6906515542035746050
44600,1791,36,3,False,minecraft,ANYMORE,False,29,Easy way🤷🏼‍♂️ #minecraft#mc#minecrafter#minecraftbuilding#minecrafthacks#minecraftpe#minecraftmemes#gaming#fyp#fy#foryoupage#foryou#games#gamers#xyz,2020-11-15,gamerlings,6895318771666308354
64200,4597,207,286,False,foryou,Fun information PR CM light comedy,False,59,#foryou #fyp #voorjou #chicken #eten #koken #cooking #nl #dutch #fpodie #food #snacks #haagschekeuken #nederland #onskerstmenu #picassobaby #vj,2020-12-13,haagschekeuken,6905698143560633602
78100,8691,151,46,False,motorsport,Ghostmane Flesh,True,16,#motorsport #f1 #sports #formula1 #racing #redbull #redbullracing,2020-11-14,f1focused,6894955763098193154
254200,20100,53,299,False,googlesheets,Jenny (I Wanna Ruin Our Friendship),False,22,@theori6 ✨Challenge accepted ✨ #googlesheets #excel #spreadsheet,2020-12-16,sheetgeek,6906933953777700097
91300,3186,24,14,False,f1,Laxed - Siren Beat,False,15,Ferrari 😍😍 #F1 #formula1 #ferrari #mercedes #mclaren #hamilton #senna #verstappen #schumacher,2020-11-10,bikstats,6893433380352822529
33500,3755,55,6,False,جيش_بكري,original sound,True,15,شكراااااال كتييير بحبيبكم والله 😍😍😍#جيش_بكري #اكسبلورر #هولندا #السعودية🇸🇦 #سوريا🇸🇾 #العراقي🇮🇶 #فلسطين  وجميع المتابعين ربي  يسعدكم😍,2020-12-07,mo.rab,6903527132979318018
785700,41000,195,292,True,рекомендации,Оригинальный звук,True,9,inst:hefesto_girl #рекомендации #врекомендации #fitness #sports #tiktok,2020-11-09,chumakova_hefesto,6893035754067430658
92400,2475,11,11,False,jokes,WITHOUT YOU,False,11,The sad truth about having a boyfriend who works out.. #jokes #StrikeAPosay #fyp #gym #productivity #challenge #hoe #funny #trend #gymshark,2020-12-19,chasexlexie,6907818554905726214
24200,1763,12,90,False,boys,original sound,True,15,Every squad. #boys #fyp #marvel #memes #squad,2020-10-30,xaruka04,6889446389349125377
66400,1754,14,15,False,duet,original sound,True,6,#duet with @jeffviolette Sometimes the wipe doesn’t work #abs #lifehack,2020-12-11,jeffviolette,6904986469501259014
107500,1567,44,19,False,trending,original sound,True,9,#ASOSinthebag #trending #EXTRADateReady #roblox #wwe #asosintheba #gym #duisburg #duisburg #ronaldo #workout #tiktokindia #bodybuilder #ronaldo #worko,2020-11-28,kamalmordi,6900076260693724417
28200,1339,26,31,False,,Thank you all for using my sound,True,11,It's always the most difficult workout 😬,2020-12-08,marqsheino,6903994055907118338
11400,393,52,2,False,sl__king,NP HEAVEN SHILLDECK,True,9,#sl__king අත් හදා බලන්න .වෙනස කියන්න,2020-11-08,sumalichathu95,6892745555836013826
393800,32100,301,43,False,stitch,original sound,True,31,#stitch with @mikeohearn #fyp #bodybuilding #fitness #motivation #gym #workout,2020-11-03,westonsgarland,6890707606579563781
135100,21300,603,731,False,fyp,busy doin hot girl ish,True,7,sheath cleaning ain’t it #fyp #horse #gelding #barrelracer #rodelife,2020-12-09,_abbygray_,6904359798809054470
48600,1086,36,6,False,horadearrasar,Paredao Metralhadora,False,13,#horadearrasar,2020-10-18,arielly.hillary,6884795858827644161
52500,7700,129,171,False,horadearrasar,Bonde Colorido,False,13,#horadearrasar,2020-10-14,kauanmaia30,6883600153593367810
56700,7001,35,16,False,anime,Boss Bitch,False,20,Облом века 😂 #anime #boruto #naruto #konohomaru #recommendations #anime #animeedit #ПорадуйМаму #безостатка #можноврек #рекомендации,2020-12-03,k1ra_lait,6902084818440408321
21500,1869,5,3,False,,original sound,True,34,magic comb,2020-10-23,dharas_2020,6886679044323020033
228100,27700,236,30,False,how,original sound,True,11,How did he do this? 🤔 #how #transition #howdidhedothat #HolidayCrafts,2020-12-09,eduard_martirosyan,6904338682598264069
54200,12600,173,534,False,asagaotokasesan,k u r o k e n,True,12,I love them 😭 #asagaotokasesan #asagaotokasesanedit #yamada #kase  #anime #animeedit #animeyuri #yuri #🏳️‍🌈 #yuriedit #fyp #foryou #fy #parati,2020-11-08,fetishold,6892784023928704258
20400,613,54,4,False,doublebodyweight,Originalton [Fergie - L.A.LOVE (la la)],True,8,#doublebodyweight #squat #squats #strength #coachpiyush #olympiclifting #olylifting #weightliftingcoach #powerlifting,2020-10-12,coach_piyushh,6882758194754522369
11900,643,61,1,False,уменялюкс,оригинальный звук,True,7,И как обычно 30 лайков и ни одного коммента👏🏻 #уменялюкс #тренд #recommendations #переписка #туториал #совет #душа #глобальныерекомендации #любовь,2020-10-11,dianavhdn,6882342986634595586
40300,12300,249,79,False,recommendations,оригинальный звук,True,18,Часть 1 «Нити судьбы» #recommendations #MEGADREAMS #popular #top #ff #haikyuu #haikyuuff #anime #animeedit,2020-12-14,fananime407,6906249909863779585
69100,14700,221,287,False,foryoupage,So Fine,False,57,Hope this helps! #foryoupage #fyp #foryou #powerlifting #bodybuilding #creatine #fitness #workout #fittok #powertok,2020-12-19,timmytimmadome,6907808236133469445
291100,29000,436,194,False,,34+35,True,10,Deze video werd verwijderd door tiktok.... FOR WHAT?,2020-12-01,lorenschoonen,6901321675988651265
81800,2264,60,48,False,paprazzi,Chicken Wing Arab Zaffe by Saif Shawaf X Asaladabk,True,12,I will be in truble when she finds out 😁🤣 #paprazzi #fyp #viral,2020-11-16,roci11momo,6895768030618438913
1400000,6274,173,636,False,trending,original sound,True,8,water loopt op de stroom#trending #fyp #foryoupage #gevrlijk,2020-11-16,mahmoudzin6,6895806487784869122
89900,7721,143,4,False,tekenen,Printer printing sound,False,6,Beep boop🤖🖨 #tekenen #voorjou #netherlands #dutch,2020-12-20,manoulucia,6908408424610974977
4000000,619000,6991,2146,True,yzfamily,COPYCAT x Bad Guy,True,15,Rate the Video from 1-10 #yzfamily #fürdich #fyp #foryoupage,2020-12-20,youneszarou,6908292605101051137
551800,40400,763,984,False,clownerij,Clownerij,False,21,#clownerij,2020-10-27,valerielambb,6888428739861040386
70800,4165,134,59,False,ah,original sound,True,8,ik wil nog niet weg... #ah #appiestrijders #fyyp,2020-11-22,jorismolin,6897961707491085569
64500000,3500000,23100,46600,True,,We own the night,True,12,BLUB 😱,2020-11-29,celinedept,6900606242016840962
9843,561,1090,5,False,الحق,origineel geluid,True,15,#الحق #مسيحين #الانحيل #يسوع #محبه #bijbel #religion #respect #اسلام #christelijk #middenoosten #سورايا_العراق #الكتاب المقدس,2020-11-26,ayadoo79,6899443808321277185
67100,2685,48,116,False,exvriend,Mijn ego zit er werkelijk niet mee,True,15,#exvriend #relatie #relatieproblemen #herkenbaar #grappig #voorjoupagina #grappigevideos #grappigefilmpjes #relatietest #exvriendjes #exen #humor #fyp,2020-11-27,esmeejoanna,6899842091749215489
27800,4435,64,21,False,billieeilish,Therefore I Am,False,9,Wait for the LOOP👀 #billieeilish #transition #makeuplook #easymakeup #positionsarianagrande #curlyhair #desi #indian @blushmarkofficial  #blushmark,2020-11-23,zoyerss,6898107264805244162
40500,391,10,2,False,raadsel,origineel geluid,True,14,Cijfer raadsel! #raadsel #raadselvandedag #cijfers #klok #daughter #queensover30 #queensonfyp #dochter #netherlands,2020-11-18,jeanetkuiper,6896469887732960513
65300,9782,144,32,False,surprise,origineel geluid,True,54,we surprised my mom with her dream car for her 50th birthday 🥳 #surprise #birthday #mom #fyp,2020-10-14,curlsnclouds,6883565215552654593
46900,1651,37,15,False,viral,Where Is The Love?,False,10,What’s better than PIZZA?🍕😂 IG: thefashionjogger #viral #fyp,2020-11-06,thefashionjogger,6892015573861993730
226500,1269,29,10,False,foryou,Sad,False,7,#foryou #bf1 #mickeymouse,2020-11-20,battlefieldclip,6897251091910528257
175100,11700,77,87,False,foryou,Jenny (I Wanna Ruin Our Friendship),False,41,Moet ik dit nog een keer proberen? 😂🤡 #foryou #dutch #foryoupage #fy #nederlands #fyp,2020-11-26,zoebruggeman,6899519135198383361
115600,5209,169,33,False,beanie,sonido original,True,8,Which colours your favourite?? ❤️🖤💚💛  #beanie #VeryBlackFriday #gloryxv #fyp #xybca #blackfriday #4yp #supportsmallbusiness #transition #colourpop,2020-11-26,gloryxv_uk,6899462833088531714
51000,3824,107,53,False,amongus,origineel geluid,True,33,"Gamen met JP, gezellig man #amongus #diorsauvage #gamen #voorjou #hertje",2020-10-21,zopepijn,6886115520425266433
113600,17600,251,372,False,fy,original sound,True,14,The joy🥺 #fy #fyp #f1 #f1tiktok #ferrari #sebastianvettel #joy #foryoupage,2020-10-05,f1.daniii,6880225229415681282
41200,3412,36,145,False,totowolff,original sound,True,6,😭🤣 #totowolff #mercedes #f1 #formula1 #fy #foryou,2020-11-30,funniest.f1.moments,6900932062853893378
1900000,69200,373,1486,False,fyp,Rocky: Eye of the Tiger,False,11,What is the intention of the Lion? #fyp #foryoupage #Depay #Lion #football #soccer #icon #sport #interland,2020-11-12,balmania,6894377684403604738
71700,3435,30,246,False,pubg,الصوت الأصلي,True,16,الرد على @a___s36   انا بقول انو هل فلتر نعمل بس مشان ماهركو😂😂💔#pubg #اكسبلوررررررر #مضرطه #ماهركو_البيض #abn #ماهركو #اكسبلورر #ببجي,2020-12-14,empera88,6906058362128010498
60700,9773,105,12,False,ish,original sound,True,15,මගේ උන් එක්ක අන්තිම වේනකල් බලන්න #ish @dope_adhi.10.08 @dope_japana,2020-09-24,ish_perera,6875862825932180738
31100,3118,406,41,False,world,origineel geluid,True,30,Naast levenslange straf zijn er ook landen die de doodstraf uitvoeren. En dat nog in 2020..😓 #world #facts #list #gaytiktok #loveislove,2020-11-28,fleurbruel,6900185373540961537
40900,3077,42,8,False,شلة_هولندا,original sound,True,15,😂😂😂#شلة_هولندا #سوريا #kat #foryou,2020-11-29,mo.rab,6900632361621392642
9373,833,6,2,False,duet,original sound,True,15,#duet with @big_shiwa  අලුත් එක Follow කරන්ඩෝ @pawandissanayake7 #fyp,2020-12-06,memes_by_pawan,6903091992268459265
117500,5845,112,14,False,fyp,original sound,True,39,#fyp #lifting #fitness #motivation #foryou #disrespectyoursurroundings,2020-10-01,imjorgemonjaras,6878517470894836998
111900,5791,511,74,False,ourtype,original sound,True,11,“But all the bodybuilders did them for back” yes and they also drank their eggs #OurType #bodybuilder #fitness #workout #fyp #foryoupage #foryou,2020-11-20,evan_holmes_,6897028685413633281
59000,4909,886,8,False,,original sound,True,58,Reply to @travismendenhall3,2020-10-23,erin.autio,6886816932222356741
63700,8283,119,43,False,anime,original sound,True,21,Are u beating them if they do this? #anime #weebs #animeboy #animeedit #anime4life #kakashi #gon #rocklee #naruto #foryoupage #xyzbca,2020-09-30,animekiing,6878340953933876482
37700,2809,20,46,False,horadearrasar,F Boy,False,13,#horadearrasar,2020-11-17,lidiaconrado,6896237474381614338
23600,1714,141,17,False,viral,Brother Louie,False,15,"La caminata de los 80, hazlo viral. #viral #caminatadelos80 #baile",2020-09-26,jose.osa,6876716527186382081
150100,11000,40,932,False,horadearrasar,som original,True,13,#horadearrasar,2020-11-30,syz..gohan,6900951421374516481
87600,20300,625,305,False,lgbtq,original sound,True,59,First day of marriage. #lgbtq #marriedlife #challenge #singing #wlw #girlswholovegirls #loveislove #TikTokFood #wife,2020-10-25,kiricallaghan,6887366313526709510
87600,18800,219,1295,False,fullmetalalchemistbrotherhood,Intercambio equivalente,True,27,amo a esta pareja 🥰❤ #fullmetalalchemistbrotherhood #fmab #edwardxwinry #animeedit #fyp #xyzbca #otakugirl #fypシ #weeb #parati,2020-10-29,mugiwara815,6888847866157223169
45000,1957,46,69,False,fyp,Buttercup,False,51,Nasty burn with these #fyp #foryou #foryoupage #gymshark #fitness #bodybuilder #gains #workout #legday,2020-09-27,evan_holmes_,6877301356101782785
83100,19700,539,204,False,fyp,original sound,True,37,women are not exempt from being controlling and toxic #fyp #foryou #foryoupage #RhymePOV #FootlongShuffle #GhostMode,2020-10-12,bundaddy,6882770369573358853
90200,14700,143,63,False,anime,Cull bill,True,23,Who should I do for part 3? #anime #animeedit #naruto #narutoshippuden #guysensei #kakashi #foryoupage #xyzbca,2020-10-04,animekiing,6879871451772620033
25000,6144,25,61,False,duet,original sound,True,10,#duet with @eorth78 Lena is not impressed 😂 #horse #equestrian #cheval #farmlife #fyp #foryoupage,2020-12-07,riggzie_smalls,6903551807230872833
8223,801,34,15,False,foryoupage,The Boat Beat,False,14,Boat boat 🔥foryou❤️Mujhe bhi famous hona hai✌️#foryoupage #trending #slowmo #transition,2020-09-25,faheemsajjad07,6876320502848261378
65900,13700,75,228,False,anime,sonido original,True,31,Aqua 💙💦🌷💕😂 #anime #edit #fyp #otaku #waifu #animeedit #animegirl #aqua,2020-10-16,yuki__no__hana,6884257667573894401
